gamelog_id,player_id,year_id,game_date,game_num,week_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,fumbles,fumbles_lost,fumbles_forced,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,offense,off_pct,defense,def_pct,special_teams,st_pct,safety_md,sacks,tackles_solo,tackles_assists,tackles_combined,tackles_loss,qb_hits,def_int,def_int_yds,def_int_td,pass_defended,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,punt,punt_yds,punt_yds_per_punt,punt_blocked
NewtCa00_1,NewtCa00,2011,2011-09-11,1,1,22.123,CAR,@,ARI,L 21-28,*,24,37,64.86,422,2,1,110.4,4,19,11.41,11.27,8,18,2.25,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_2,NewtCa00,2011,2011-09-18,2,2,22.130,CAR,,GNB,L 23-30,*,28,46,60.87,432,1,3,72.0,4,28,9.39,6.89,10,53,5.30,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_3,NewtCa00,2011,2011-09-25,3,3,22.137,CAR,,JAX,W 16-10,*,18,34,52.94,158,1,0,75.4,0,0,4.65,5.24,7,27,3.86,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_4,NewtCa00,2011,2011-10-02,4,4,22.144,CAR,@,CHI,L 29-34,*,27,46,58.70,374,1,1,83.1,0,0,8.13,7.59,8,35,4.38,2,0,0,0,,0,0.0%,,,2,12,1,0,0,0,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_5,NewtCa00,2011,2011-10-09,5,5,22.151,CAR,,NOR,L 27-30,*,16,31,51.61,224,2,1,83.3,1,5,7.23,7.06,7,27,3.86,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_6,NewtCa00,2011,2011-10-16,6,6,22.158,CAR,@,ATL,L 17-31,*,21,35,60.00,237,0,3,44.6,1,8,6.77,2.91,7,47,6.71,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_7,NewtCa00,2011,2011-10-23,7,7,22.165,CAR,,WAS,W 33-20,*,18,23,78.26,256,1,0,127.5,4,24,11.13,12.00,10,59,5.90,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_8,NewtCa00,2011,2011-10-30,8,8,22.172,CAR,,MIN,L 21-24,*,22,35,62.86,290,3,0,117.6,3,25,8.29,10.00,6,53,8.83,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_9,NewtCa00,2011,2011-11-13,9,10,22.186,CAR,,TEN,L 3-30,*,23,40,57.50,212,0,1,61.7,5,46,5.30,4.18,7,55,7.86,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_10,NewtCa00,2011,2011-11-20,10,11,22.193,CAR,@,DET,L 35-49,*,22,38,57.89,280,1,4,50.2,1,8,7.37,3.16,7,37,5.29,2,0,0,0,,0,0.0%,,,2,12,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_11,NewtCa00,2011,2011-11-27,11,12,22.200,CAR,@,IND,W 27-19,*,20,27,74.07,208,0,0,95.9,3,32,7.70,7.70,9,53,5.89,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_12,NewtCa00,2011,2011-12-04,12,13,22.207,CAR,@,TAM,W 38-19,*,12,21,57.14,204,1,0,106.1,2,9,9.71,10.67,14,54,3.86,3,1,1,27,27.00,0,100.0%,27.00,,3,18,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_13,NewtCa00,2011,2011-12-11,13,14,22.214,CAR,,ATL,L 23-31,*,19,39,48.72,276,2,2,67.9,2,17,7.08,5.79,7,36,5.14,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_14,NewtCa00,2011,2011-12-18,14,15,22.221,CAR,@,HOU,W 28-13,*,13,23,56.52,149,2,0,105.2,2,10,6.48,8.22,7,55,7.86,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_15,NewtCa00,2011,2011-12-24,15,16,22.227,CAR,,TAM,W 48-16,*,12,17,70.59,171,3,0,142.4,1,8,10.06,13.59,6,65,10.83,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_16,NewtCa00,2011,2012-01-01,16,17,22.235,CAR,@,NOR,L 17-45,*,15,25,60.00,158,1,1,75.1,2,21,6.32,5.32,6,32,5.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_17,NewtCa00,2012,2012-09-09,1,1,23.121,CAR,@,TAM,L 10-16,*,23,33,69.70,303,1,2,83.3,3,12,9.18,7.06,5,4,0.80,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,50,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_18,NewtCa00,2012,2012-09-16,2,2,23.128,CAR,,NOR,W 35-27,*,14,20,70.00,253,1,0,129.2,1,9,12.65,13.65,13,71,5.46,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,-4,0,63,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_19,NewtCa00,2012,2012-09-20,3,3,23.132,CAR,,NYG,L 7-36,*,16,30,53.33,242,0,3,40.6,2,21,8.07,3.57,6,6,1.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,54,93%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_20,NewtCa00,2012,2012-09-30,4,4,23.142,CAR,@,ATL,L 28-30,*,15,24,62.50,215,2,0,119.3,3,10,8.96,10.63,9,86,9.56,1,0,0,0,,0,0.0%,,,1,6,2,0,0,0,0,0,64,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_21,NewtCa00,2012,2012-10-07,5,5,23.149,CAR,,SEA,L 12-16,*,12,29,41.38,141,0,0,56.8,4,33,4.86,4.86,7,42,6.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,55,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_22,NewtCa00,2012,2012-10-21,6,7,23.163,CAR,,DAL,L 14-19,*,21,37,56.76,233,1,1,73.4,2,17,6.30,5.62,6,64,10.67,0,1,0,6,,0,0.0%,6.00,,0,0,1,1,0,0,0,0,62,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_23,NewtCa00,2012,2012-10-28,7,8,23.170,CAR,@,CHI,L 22-23,*,20,39,51.28,314,0,2,57.0,2,17,8.05,5.74,5,37,7.40,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,0,0,82,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_24,NewtCa00,2012,2012-11-04,8,9,23.177,CAR,@,WAS,W 21-13,*,13,23,56.52,201,1,0,100.1,0,0,8.74,9.61,8,37,4.63,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,54,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_25,NewtCa00,2012,2012-11-11,9,10,23.184,CAR,,DEN,L 14-36,*,21,36,58.33,241,2,2,74.0,7,43,6.69,5.31,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,70,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_26,NewtCa00,2012,2012-11-18,10,11,23.191,CAR,,TAM,L 21-27,*,16,29,55.17,252,1,0,95.8,2,18,8.69,9.38,11,40,3.64,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_27,NewtCa00,2012,2012-11-26,11,12,23.199,CAR,@,PHI,W 30-22,*,18,28,64.29,306,2,0,125.0,2,17,10.93,12.36,14,52,3.71,2,0,0,0,,0,0.0%,,,2,12,0,0,0,0,0,0,68,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_28,NewtCa00,2012,2012-12-02,12,13,23.205,CAR,@,KAN,L 21-27,*,15,27,55.56,232,3,0,121.2,2,12,8.59,10.81,7,78,11.14,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,51,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_29,NewtCa00,2012,2012-12-09,13,14,23.212,CAR,,ATL,W 30-20,*,23,35,65.71,287,2,0,110.1,1,7,8.20,9.34,9,116,12.89,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,70,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_30,NewtCa00,2012,2012-12-16,14,15,23.219,CAR,@,SDG,W 31-7,*,19,33,57.58,231,2,0,99.4,2,14,7.00,8.21,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-4,0,77,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_31,NewtCa00,2012,2012-12-23,15,16,23.226,CAR,,OAK,W 17-6,*,18,29,62.07,170,1,1,75.4,2,11,5.86,5.00,12,60,5.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,63,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_32,NewtCa00,2012,2012-12-30,16,17,23.233,CAR,@,NOR,W 44-38,*,16,33,48.48,248,0,1,61.2,1,3,7.52,6.15,7,34,4.86,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,93%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_33,NewtCa00,2013,2013-09-08,1,1,24.120,CAR,,SEA,L 7-12,*,16,23,69.57,125,1,0,97.2,1,6,5.43,6.30,5,38,7.60,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,52,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_34,NewtCa00,2013,2013-09-15,2,2,24.127,CAR,@,BUF,L 23-24,*,21,38,55.26,229,2,1,79.8,6,46,6.03,5.89,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,79,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_35,NewtCa00,2013,2013-09-22,3,3,24.134,CAR,,NYG,W 38-0,*,15,27,55.56,223,3,1,104.4,1,15,8.26,8.81,7,45,6.43,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,71,93%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_36,NewtCa00,2013,2013-10-06,4,5,24.148,CAR,@,ARI,L 6-22,*,21,39,53.85,308,0,3,47.8,7,50,7.90,4.44,4,25,6.25,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,68,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_37,NewtCa00,2013,2013-10-13,5,6,24.155,CAR,@,MIN,W 35-10,*,20,26,76.92,242,3,0,143.4,1,6,9.31,11.62,9,30,3.33,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,65,93%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_38,NewtCa00,2013,2013-10-20,6,7,24.162,CAR,,STL,W 30-15,*,15,17,88.24,204,1,0,136.3,2,24,12.00,13.18,10,26,2.60,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-3,0,58,98%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_39,NewtCa00,2013,2013-10-24,7,8,24.166,CAR,@,TAM,W 31-13,*,23,32,71.88,221,2,0,111.6,3,26,6.91,8.16,11,50,4.55,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,63,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_40,NewtCa00,2013,2013-11-03,8,9,24.176,CAR,,ATL,W 34-10,*,23,37,62.16,249,1,2,68.4,1,7,6.73,4.84,5,22,4.40,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,75,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_41,NewtCa00,2013,2013-11-10,9,10,24.183,CAR,@,SFO,W 10-9,*,16,32,50.00,169,0,1,52.7,3,28,5.28,3.88,8,15,1.88,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-5,0,66,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_42,NewtCa00,2013,2013-11-18,10,11,24.191,CAR,,NWE,W 24-20,*,19,28,67.86,209,3,0,125.4,3,12,7.46,9.61,7,62,8.86,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_43,NewtCa00,2013,2013-11-24,11,12,24.197,CAR,@,MIA,W 20-16,*,19,38,50.00,174,1,1,60.6,3,15,4.58,3.92,7,51,7.29,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,71,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_44,NewtCa00,2013,2013-12-01,12,13,24.204,CAR,,TAM,W 27-6,*,18,29,62.07,263,2,2,85.8,0,0,9.07,7.34,5,68,13.60,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,60,94%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_45,NewtCa00,2013,2013-12-08,13,14,24.211,CAR,@,NOR,L 13-31,*,22,34,64.71,160,1,0,85.4,5,49,4.71,5.29,6,48,8.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_46,NewtCa00,2013,2013-12-15,14,15,24.218,CAR,,NYJ,W 30-20,*,16,24,66.67,273,1,0,118.9,2,12,11.38,12.21,7,12,1.71,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_47,NewtCa00,2013,2013-12-22,15,16,24.225,CAR,,NOR,W 17-13,*,13,22,59.09,181,1,1,81.8,4,40,8.23,7.09,4,6,1.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,44,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_48,NewtCa00,2013,2013-12-29,16,17,24.232,CAR,@,ATL,W 21-20,*,15,27,55.56,149,2,1,80.6,1,0,5.52,5.33,12,72,6.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_49,NewtCa00,2014,2014-09-14,2,2,25.126,CAR,,DET,W 24-7,*,22,34,64.71,281,1,0,100.2,4,30,8.26,8.85,4,19,4.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_50,NewtCa00,2014,2014-09-21,3,3,25.133,CAR,,PIT,L 19-37,*,24,35,68.57,250,1,0,98.5,3,23,7.14,7.71,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,55,89%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_51,NewtCa00,2014,2014-09-28,4,4,25.140,CAR,@,BAL,L 10-38,*,14,25,56.00,197,1,0,94.9,2,20,7.88,8.68,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-8,0,55,83%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_52,NewtCa00,2014,2014-10-05,5,5,25.147,CAR,,CHI,W 31-24,*,19,35,54.29,255,2,1,84.8,2,24,7.29,7.14,6,9,1.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,66,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_53,NewtCa00,2014,2014-10-12,6,6,25.154,CAR,@,CIN,T 37-37,*,29,46,63.04,284,2,1,85.8,0,0,6.17,6.07,17,107,6.29,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,84,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_54,NewtCa00,2014,2014-10-19,7,7,25.161,CAR,@,GNB,L 17-38,*,17,31,54.84,205,1,1,72.6,3,25,6.61,5.81,7,41,5.86,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,58,83%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_55,NewtCa00,2014,2014-10-26,8,8,25.168,CAR,,SEA,L 9-13,*,12,22,54.55,171,0,1,61.0,3,19,7.77,5.73,12,24,2.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-2,0,60,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_56,NewtCa00,2014,2014-10-30,9,9,25.172,CAR,,NOR,L 10-28,*,10,28,35.71,151,0,1,39.4,4,29,5.39,3.79,7,43,6.14,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,57,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_57,NewtCa00,2014,2014-11-10,10,10,25.183,CAR,@,PHI,L 21-45,*,25,40,62.50,306,2,3,71.5,9,91,7.65,5.28,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,82,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_58,NewtCa00,2014,2014-11-16,11,11,25.189,CAR,,ATL,L 17-19,*,23,37,62.16,292,2,2,82.3,2,7,7.89,6.54,5,30,6.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_59,NewtCa00,2014,2014-11-30,12,13,25.203,CAR,@,MIN,L 13-31,*,18,35,51.43,194,1,1,65.7,4,24,5.54,4.83,9,49,5.44,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_60,NewtCa00,2014,2014-12-07,13,14,25.210,CAR,@,NOR,W 41-10,*,21,33,63.64,226,3,0,114.0,0,0,6.85,8.67,12,83,6.92,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,71,96%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_61,NewtCa00,2014,2014-12-21,15,16,25.224,CAR,,CLE,W 17-13,*,18,31,58.06,201,1,1,74.8,1,6,6.48,5.68,12,63,5.25,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,79,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_62,NewtCa00,2014,2014-12-28,16,17,25.231,CAR,@,ATL,W 34-3,*,10,16,62.50,114,1,0,104.7,1,2,7.13,8.38,6,51,8.50,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,53,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_63,NewtCa00,2015,2015-09-13,1,1,26.125,CAR,@,JAX,W 20-9,*,18,31,58.06,175,1,1,71.3,2,17,5.65,4.84,14,35,2.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_64,NewtCa00,2015,2015-09-20,2,2,26.132,CAR,,HOU,W 24-17,*,18,37,48.65,195,2,1,71.3,2,17,5.27,5.14,10,76,7.60,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,78,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_65,NewtCa00,2015,2015-09-27,3,3,26.139,CAR,,NOR,W 27-22,*,20,31,64.52,315,2,0,119.7,1,3,10.16,11.45,7,33,4.71,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,66,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_66,NewtCa00,2015,2015-10-04,4,4,26.146,CAR,@,TAM,W 37-23,*,11,22,50.00,124,2,0,97.5,2,13,5.64,7.45,12,51,4.25,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,58,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_67,NewtCa00,2015,2015-10-18,5,6,26.160,CAR,@,SEA,W 27-23,*,20,36,55.56,269,1,2,65.6,3,21,7.47,5.53,7,30,4.29,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,73,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_68,NewtCa00,2015,2015-10-25,6,7,26.167,CAR,,PHI,W 27-16,*,14,24,58.33,197,1,3,59.2,1,7,8.21,3.42,4,20,5.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,61,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_69,NewtCa00,2015,2015-11-02,7,8,26.175,CAR,,IND,W 29-26,*,16,35,45.71,248,2,1,76.8,2,9,7.09,6.94,10,41,4.10,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-2,0,75,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_70,NewtCa00,2015,2015-11-08,8,9,26.181,CAR,,GNB,W 37-29,*,15,30,50.00,297,3,1,104.4,0,0,9.90,10.40,9,57,6.33,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,67,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_71,NewtCa00,2015,2015-11-15,9,10,26.188,CAR,@,TEN,W 27-10,*,21,25,84.00,217,1,0,116.2,5,33,8.68,9.48,9,23,2.56,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,68,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_72,NewtCa00,2015,2015-11-22,10,11,26.195,CAR,,WAS,W 44-16,*,21,34,61.76,246,5,0,123.3,2,20,7.24,10.18,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,92%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_73,NewtCa00,2015,2015-11-26,11,12,26.199,CAR,@,DAL,W 33-14,*,16,27,59.26,183,0,0,79.7,1,18,6.78,6.78,12,45,3.75,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,-2,0,69,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_74,NewtCa00,2015,2015-12-06,12,13,26.209,CAR,@,NOR,W 41-38,*,28,41,68.29,331,5,1,122.1,1,9,8.07,9.41,10,49,4.90,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,81,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_75,NewtCa00,2015,2015-12-13,13,14,26.216,CAR,,ATL,W 38-0,*,15,21,71.43,265,3,0,153.3,2,19,12.62,15.48,3,4,1.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,48,74%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_76,NewtCa00,2015,2015-12-20,14,15,26.223,CAR,@,NYG,W 38-35,*,25,45,55.56,340,5,0,116.9,3,31,7.56,9.78,8,100,12.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-6,0,77,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_77,NewtCa00,2015,2015-12-27,15,16,26.230,CAR,@,ATL,L 13-20,*,17,30,56.67,142,0,0,69.0,2,29,4.73,4.73,7,46,6.57,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,52,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_78,NewtCa00,2015,2016-01-03,16,17,26.237,CAR,,TAM,W 38-10,*,21,26,80.77,293,2,0,139.3,4,38,11.27,12.81,6,10,1.67,2,0,0,0,,0,0.0%,,,2,12,0,0,0,0,0,0,62,97%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_79,NewtCa00,2016,2016-09-08,1,1,27.120,CAR,@,DEN,L 20-21,*,18,33,54.55,194,1,1,69.5,3,18,5.88,5.12,11,54,4.91,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,73,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_80,NewtCa00,2016,2016-09-18,2,2,27.130,CAR,,SFO,W 46-27,*,24,40,60.00,353,4,1,111.8,1,0,8.83,9.70,6,37,6.17,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,83,100%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00_81,NewtCa00,2016,2016-09-25,3,3,27.137,CAR,,MIN,L 10-22,*,21,35,60.00,262,0,3,47.6,8,64,7.49,3.63,7,26,3.71,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,76,99%,0,0%,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
